ticker,date,sentiment_score,article_count,reason
COIN,2026-02-08,1.2,3,"COIN has a mildly bullish near-term setup from crypto-legislation optimism and sector attention, but this is partially offset by earnings-related caution around expected revenue decline, making tomorrow’s move likely modest and headline-driven."
COIN,2026-02-09,0.8,6,"Net impact is mildly bullish but mostly noise: the only potentially material item is pre-earnings/metric anticipation for COIN, while macro headlines and generic sentiment pieces are mixed and likely to keep tomorrow’s move modest rather than directional."
COIN,2026-02-10,-0.8,3,"Mixed but slightly bearish: Cramer’s negative commentary and earnings-call speculation create headline risk, while the bullish long-term buy note is lower immediate relevance, leaving tomorrow’s setup mildly downside-biased but likely muted unless earnings-related buzz intensifies."
COIN,2026-02-11,-0.8,4,"COIN faces a mixed setup: earnings and macro uncertainty are near-term catalysts, but the most immediate news flow is slightly negative due to crypto-market weakness and headline/legal noise, while the Polymarket litigation is more industry-specific than directly COIN-moving."
COIN,2026-02-12,-2.7,9,"COIN faces a bearish near-term setup from an earnings miss, a major JPMorgan price-target cut, insider selling, and weak crypto/market risk sentiment, partially offset by a partnership announcement and generally firmer broader futures."
COIN,2026-02-13,0.8,12,"COIN news flow is mildly positive overall, led by strong earnings/trading-volume commentary and optionality from new products, but this is offset by a service disruption, regulatory criticism, and a neutral analyst stance, implying only a slight bullish tilt for tomorrow."
COIN,2026-02-14,-0.8,3,"Mixed setup: the prediction-market optionality is mildly bullish long-term, but the analyst price-target cut ahead of earnings and Bitcoin liquidation risk create near-term downside pressure, leaving tomorrow’s bias slightly bearish to neutral."
COIN,2026-02-16,1.8,5,"Net sentiment is mildly bullish for tomorrow: the strongest catalyst is Armstrong’s comment that retail is still buying crypto dips, which supports COIN’s trading/activity narrative, while the other items are mostly macro/holiday noise and a mixed analyst/sector backdrop that limits upside conviction."
COIN,2026-02-17,-2.1,6,COIN’s near-term setup is mildly bearish because the post-earnings miss and broader risk-off macro/crypto sentiment outweigh the mostly noise-level supportive commentary from Coinbase executives and Bitcoin bulls.
COIN,2026-02-18,4.2,2,"The news is modestly bullish for COIN because Ark’s dip-buying adds supportive market positioning and Armstrong’s comments reinforce a long-term growth narrative, though neither item is a direct near-term fundamental catalyst."
COIN,2026-02-19,-1.8,5,"Mixed but slightly bearish: one analyst downgrade and macro/sector sensitivity from Kalshi-related forecasting headlines outweigh mostly low-impact or neutral commentary, suggesting modest downside or choppy trading tomorrow."
COIN,2026-02-20,-1.2,1,"COIN is likely to trade slightly risk-off tomorrow because the article reflects a broader crypto flat-to-weak tone amid rising geopolitical/macro uncertainty, which can pressure crypto-exposed names even without any company-specific catalyst."
COIN,2026-02-21,-0.8,2,"The Bitcoin narrative article is mildly bearish for COIN via sector sentiment and headline risk, while Armstrong’s quantum-computing comments are a modest confidence signal but likely low-impact noise, leaving tomorrow’s bias slightly negative to neutral."
COIN,2026-02-22,4.2,1,"COIN is being highlighted as one of the top large-cap gainers on recent positive momentum, which suggests continued short-term bullish positioning, though the article is broad and lacks a new company-specific catalyst so the impact is likely modest."
COIN,2026-02-23,-0.8,2,"COIN is likely to trade slightly lower tomorrow as the only relevant catalyst is broad risk-off macro pressure from tariff uncertainty, while the PayPal/M&A headline is unrelated noise with no direct Coinbase-specific fundamental impact."
COIN,2026-02-24,2.1,3,"Net sentiment is mildly bullish for COIN: the strongest near-term catalyst is positive long-term revenue optionality from USDC/stablecoin growth, partially offset by regulatory headline risk around prediction markets, while the prediction-markets boom commentary is supportive but more speculative than immediately price-moving."
COIN,2026-02-25,5.2,3,"COIN is getting a meaningful bullish boost from the new U.S. stock/ETF trading launch, while broader market risk-on tone and crypto-linked sentiment are supportive, though the MSTR short-interest article is more indirect and likely secondary noise for tomorrow."
COIN,2026-02-26,-0.8,3,"COIN news flow is mixed-to-slightly negative: macro risk is muted but the Iran/stablecoin headline adds regulatory pressure to crypto sentiment, while the options-activity item suggests speculation rather than a clear fundamental catalyst, implying a mostly flat-to-slightly bearish bias for tomorrow."
COIN,2026-02-27,1.2,3,"The articles are mostly low-specificity, sentiment-positive attention pieces with no concrete negative catalyst, suggesting a mild bullish bias driven more by market positioning/momentum than fundamentals."
COIN,2026-02-28,1.2,4,"Overall sentiment is mildly bullish for COIN: the bullish thesis and AI-stablecoin/payment-infrastructure narrative support the stock, while the Needham price-target cut and Bitcoin volatility warning offset some upside, leaving tomorrow’s action likely driven more by headline/momentum than a major fundamental shift."
COIN,2026-03-01,2.4,1,"The 24/5 stock trading rollout is a modestly bullish product catalyst that supports long-term platform expansion and engagement, but it is unlikely to materially move tomorrow’s price on its own."
COIN,2026-03-02,4.2,1,"The article is mildly bullish because it reframes Coinbase as a crypto infrastructure beneficiary rather than just an exchange, which supports a positive medium-term narrative, but the immediate tomorrow impact is likely limited since it is more thematic than a direct catalyst."
COIN,2026-03-03,-2.9,5,"COIN faces a modest bearish tilt from renewed regulatory pressure around stablecoin rewards plus a broad risk-off macro backdrop from Middle East escalation and equity weakness, though the company-specific news is more headline risk than fundamental damage."
COIN,2026-03-04,4.2,8,"COIN news flow is modestly bullish overall: the Trump/White House meeting and ARK buying support crypto-policy and positioning sentiment, while the broader market rebound and risk-on tape should help tomorrow, though most of the articles are macro-driven and not company-specific catalysts."
COIN,2026-03-05,4.8,5,"COIN has a strong bullish near-term setup from Trump/crypto-policy support and recent momentum breakout, but the upside is partially offset by a risk-off macro tape (higher yields, weaker futures), making tomorrow likely biased modestly higher rather than a runaway move."
COIN,2026-03-06,-2.4,3,"COIN looks modestly bearish for tomorrow because the main catalyst is a broad Bitcoin selloff that pressures crypto-beta names, partially offset by a positive but more indirect Kraken/Fed-account headline and a neutral proxy-market framing."
COIN,2026-03-07,4.2,2,"The news is modestly bullish for COIN because Trump’s pro-crypto comments reinforce favorable regulatory/macro sentiment and the ARK mention adds speculative support, but both articles are largely narrative-driven rather than new company-specific fundamentals, so the likely near-term impact is positive but limited."
COIN,2026-03-08,1.2,2,"The news is mildly bullish overall: Coinbase’s “Everything Exchange” expansion and ongoing product/regulatory positioning support longer-term fundamentals, but the articles are mostly narrative/retrospective with limited immediate catalyst power for tomorrow’s trading."
COIN,2026-03-10,0.5,1,"The article is largely a generic watchlist/attention piece with no new fundamental catalyst, so it likely has only a slight positive sentiment impact driven by momentum/speculation rather than actionable news."
COIN,2026-03-11,-1.8,2,"The news is mildly bearish for COIN because Cramer’s comment reinforces the ‘just buy Bitcoin instead’ substitution narrative, while the CONY ETF article is mostly noise/indirect and not a direct fundamental catalyst for tomorrow."
COIN,2026-03-12,0.5,1,"The article is largely a generic trading story with only a passing mention of COIN, so it carries minimal direct catalyst value and is likely to have little impact on tomorrow’s price action."
COIN,2026-03-13,-4.8,2,"COIN is likely pressured tomorrow by a broad risk-off macro shock from surging oil/geopolitical तनाव and inflation fears, which typically hits high-beta crypto-related equities more than company-specific fundamentals."
COIN,2026-03-14,0.5,1,"The article is only a broad sector/momentum market note with no COIN-specific catalyst, so it likely has minimal direct impact and at most a slight positive spillover from risk-on/sector rotation sentiment."
COIN,2026-03-15,6.2,1,"The article is mildly bullish for COIN because it reinforces a long-term growth narrative around diversification beyond crypto, but it is not a near-term catalyst and is likely to have limited impact on tomorrow’s trading."
COIN,2026-03-16,6.2,2,"COIN is likely to benefit from the broad crypto risk-on move as Bitcoin hits a six-week high and equities rally, creating a favorable near-term momentum backdrop for crypto-exposed names."
COIN,2026-03-17,2.1,2,"Overall mildly bullish: the articles are mostly long-term positive with an analyst reaffirmation and product-expansion narrative, but the news is not highly market-moving for tomorrow and is partly offset by ARK trimming exposure, so the likely near-term impact is modest."
COIN,2026-03-18,1.2,5,"Net sentiment is mildly bullish for COIN: the AI-payments infrastructure story is a positive long-term product catalyst, but it is offset by broad risk-off macro pressure, crypto/market weakness, and mostly neutral valuation/underperformance commentary, making tomorrow’s likely impact modest and headline-driven rather than fundamental."
COIN,2026-03-19,1.8,3,"COIN has a modest bullish tilt from stablecoin revenue growth and broader blockchain infrastructure optimism, but the positive company-specific news is likely offset near-term by risk-off macro pressure from the market selloff."
COIN,2026-03-20,-1.5,1,"The article is mostly a backward-looking price note with no new catalyst, so it adds mild bearish momentum/positioning pressure rather than a fundamental signal."
COIN,2026-03-21,6.5,1,"The launch of perpetual futures on U.S. equities for non-U.S. customers is a positive product-expansion catalyst that should support sentiment, though the impact is likely modest for tomorrow given it is more of a long-term growth/innovation story than an immediate earnings or guidance driver."
COIN,2026-03-22,-4.8,1,"The geopolitical escalation is a macro risk-off catalyst that can pressure high-beta crypto-related names like COIN tomorrow through weaker risk appetite and potential crypto selloff, though the direct company-specific impact is indirect."
COIN,2026-03-24,-4.8,4,"COIN faces a near-term bearish setup driven mainly by the Senate draft targeting stablecoin yield, which directly pressures a key crypto revenue narrative, while broader risk-off macro sentiment and a secondary sell signal from Cathie Wood add modest downside pressure."
COIN,2026-03-25,1.8,3,"COIN likely sees a modest bullish bias tomorrow from broad risk-on macro sentiment and crypto-related speculative support, partially offset by the fact that the most direct catalyst is indirect (Cathie Wood buying Circle, not Coinbase) and therefore more of a sentiment/positioning tailwind than a fundamental driver."
COIN,2026-03-26,1.2,4,"The news flow is modestly bullish overall because Coinbase-related crypto mortgage product headlines add a small positive catalyst, but the prior 4.26% drop and the largely indirect/low-immediacy nature of the housing-finance stories likely limit tomorrow’s upside and keep the move near neutral to slightly positive."
COIN,2026-03-27,-4.5,1,"COIN is being pressured by a broad crypto market sell-off, which is a negative sector/macro catalyst for tomorrow and likely drives near-term downside momentum rather than company-specific fundamentals."
COIN,2026-03-30,1.8,3,"COIN has a mildly bullish near-term setup from broader risk-asset rebound and crypto-sector momentum, but the positive signal is partially offset by headline risk around customer protection/insurance concerns that could cap upside and keep tomorrow’s move modest."
COIN,2026-03-31,0.8,1,"The article is mostly low-signal commentary with a mildly positive read-through for COIN from renewed attention to crypto exposure, but it lacks any fundamental catalyst, so the likely impact on tomorrow is small and near-neutral to slightly bullish."
COIN,2026-04-01,0.8,1,"COIN appears to be trading mainly on broad risk-on macro sentiment from the market rally and potential geopolitical de-escalation, which is mildly supportive but not a company-specific catalyst, so the likely impact for tomorrow is modest and near-neutral to slightly bullish."
COIN,2026-04-02,4.2,3,"Net sentiment is moderately bullish: the trust charter and near-term regulatory progress are more actionable catalysts than the analyst PT cut, suggesting a positive but likely not explosive reaction tomorrow."
COIN,2026-04-03,7.2,1,"The conditional OCC approval is a meaningful regulatory and strategic catalyst that should improve Coinbase’s institutional credibility and custody prospects, creating a bullish near-term bias for tomorrow with likely moderate upside unless the broader crypto market weakens."
COIN,2026-04-05,1.8,1,"The article is mildly bullish for COIN because it highlights Coinbase’s role in educating users and could support compliance-related engagement, but it is not a direct revenue or earnings catalyst and is likely a low-to-moderate impact headline for tomorrow."
COIN,2026-04-06,4.8,4,"COIN sentiment is modestly bullish for tomorrow, driven mainly by broad crypto-sector strength and positive market momentum, with the other articles mostly reflecting attention/price-following rather than new fundamental catalysts."
COIN,2026-04-07,-1.5,1,"The news is a mild macro risk-off catalyst for COIN via higher oil prices and weaker broad market sentiment, but it is indirect and likely only modestly bearish for tomorrow."
COIN,2026-04-08,2.1,6,"COIN has a mildly bullish near-term setup from broad risk-on crypto/tech momentum and a positive product/license catalyst, but the Barclays downgrade and weak crypto market backdrop cap upside and make tomorrow more likely a modestly positive, headline-driven session."
COIN,2026-04-09,-4.8,1,"The main catalyst is a bearish analyst downgrade with a lower price target, which is likely to pressure COIN near term despite the article’s offsetting note that retail activity may have migrated to prediction markets rather than disappeared."
COIN,2026-04-11,1.8,3,"Net impact is mildly bullish for COIN because the articles reinforce positive crypto-sector narrative and Coinbase’s AI-agent positioning, but the macro/toll headline is indirect and likely lower relevance, so tomorrow’s move should be modest and sentiment-driven rather than fundamentals-driven."
COIN,2026-04-13,6.1,2,"COIN is likely to benefit modestly from sector-positive crypto regulatory clarity and broader ETH/crypto enthusiasm, though Article 1 is only indirectly relevant and Article 2 is the main near-term bullish catalyst."
COIN,2026-04-14,4.1,4,"COIN news is modestly bullish overall, driven mainly by crypto-sector momentum and positive analyst positioning, partially offset by the tax-rule headline being more of a compliance/awareness issue than a direct earnings catalyst."
COIN,2026-04-15,2.1,3,"COIN news flow is modestly bullish: a higher Piper Sandler target and crypto-beta/futures-volume tailwind support sentiment, while the Kraken IPO and Tron item are only indirect sector noise, implying a slight positive bias for tomorrow rather than a major move."
COIN,2026-04-16,1.2,2,"COIN’s recent price strength and the constructive crypto-sector ETF/infrastructure narrative are mildly bullish for tomorrow, but the articles contain little new company-specific catalyst so the likely impact is limited and mostly momentum-driven."
COIN,2026-04-18,0.8,3,"Net impact is mildly bullish for COIN: the articles are mostly broad crypto/market sentiment pieces with no direct company-specific catalyst, so any effect tomorrow is likely limited to modest sector sympathy and momentum rather than fundamentals."
COIN,2026-04-20,-1.8,3,"COIN faces mild near-term bearish pressure from negative headline risk around prediction-market backlash and a weaker risk-off macro tape, partially offset by a mostly noise-level trending-stock mention with no new fundamental catalyst."
COIN,2026-04-21,-1.8,3,Near-term COIN sentiment is mixed but slightly bearish: the NY AG lawsuit is the most market-moving immediate catalyst and likely outweighs the positive AI app store launch and supportive Bitcoin/risk-on macro backdrop for tomorrow.
COIN,2026-04-22,1.8,7,"Net sentiment is mildly bullish for tomorrow: the strongest near-term drivers are the Piper Sandler price-target raise and constructive earnings/volume expectations, partially offset by litigation uncertainty, crypto/BTC weakness, and broader macro headlines that are less directly relevant to COIN."
COIN,2026-04-23,-2.5,1,"The article is mostly a backward-looking price move with no new catalyst, so it signals mild bearish momentum/positioning pressure rather than a fundamental shift."
